ID_Cliente;Nome_Completo;Idade;Sexo;CPF;Estado;Cidade;Região;Tempo_de_Casa;Perfil_Investidor;Patrimonio_Total;Renda_Fixa;Acoes;FIIs;Cripto;ETFs;Tesouro;Valor_Pago_Corretora;Data_Cadastro;Ultimo_Acesso_Plataforma;Ativo
1748;Bianca Sales;75;Outro;99.3.397.453-02;PR;Correia das Pedras;Sul;8.0;Arrojado;8643871.38;0.16;0.48;0.14;0.13;0.06;0.06;39213.01;2013-03-14;2025-01-21;N
1749;Rebeca Almeida;59;M;90.8.575.379-11;PE;Costela de Porto;Nordeste;10.1;Arrojado;3646324.38;0.13;0.38;0.12;0.09;0.29;0.02;20161.76;2015-02-09;2020-01-13;
1750;Ana Luiza Azevedo;43;M;51.2.167.608-53;SP;da Mota;Sudeste;8.1;Arrojado;7437938.61;0.2;0.34;0.01;0.11;0.24;0.04;62250.89;2021-07-05;2024-10-03;S
1751;Dra. Stephany da Cunha;34;M;44.5.039.863-76;MT;da Rosa da Praia;sudets;5.4;Moderado;898963.33;0.15;0.2;0.06;0.03;0.15;0.12;2738.57;2017-10-14;2030-06-11;S
1752;Renan Alves;29;;31.5.307.079-27;RJ;Moreira do Sul;Sudeste;0.7;Moderado;984071.85;0.3;0.01;0.05;0.03;0.12;0.12;6731.21;2014-03-17;2023-01-02;Não
1753;Luiz Fernando Costa;29;;82.9.454.183-47;PR;Ramos de Oliveira;Sul;13.7;Arrojado;5741722.0;0.15;0.01;0.14;0.21;0.31;0.08;22450.04;2015-10-11;2021-09-19;Sim
1754;Dr. Marcelo Pereira;21;M;78.6.775.500-46;SP;Correia da Serra;Sudeste;12.7;Moderado;720483.5;0.23;0.06;0.14;0.05;0.18;0.14;1705.09;2017-08-15;2021-10-31;
1755;Isadora da Luz;66;M;63.2.956.614-30;PR;Viana;Sul;4.0;Arrojado;6690607.23;0.25;0.39;0.16;0.18;0.09;0.14;65412.6;2018-06-12;2028-10-01;S
1756;Esther Pinto;22;Outro;60.1.741.964-15;RJ;Castro de Minas;Sudeste;5.4;Conservador;192187.16;0.19;0.12;0.14;0.04;0.03;0.12;1146.14;2018-01-20;2022-05-01;N
1757;Bryan Aragão;48;N;76.5.402.347-24;SP;Cavalcanti do Amparo;Sudeste;6.4;Arrojado;6293545.23;0.1;0.47;0.36;0.27;0.37;0.14;18951.33;2024-05-07;2035-09-29;Atv
1758;Maria Cecília Castro;42;N;56.2.754.540-24;SC;Santos de Azevedo;Sul;11.6;Moderado;418036.99;0.26;0.21;0.31;0.04;0.07;0.16;4060.35;2023-05-25;2027-03-06;
1759;Kaique da Rosa;46;M;54.4.765.839-03;SP;Ramos;Sudeste;14.1;Arrojado;7803873.64;0.29;0.27;0.25;0.13;0.16;0.05;26920.43;2021-12-31;2022-10-29;S
1760;Ana Sophia da Paz;73;;71.5.834.430-45;MG;Costa de Monteiro;Sudeste;12.9;Conservador;14544.38;0.39;0.15;0.28;0.06;0.17;0.33;88.6;2020-01-09;2027-03-05;Não
1761;Júlia Novaes;62;N;88.6.989.087-21;SP;Moura;Sudeste;14.9;Moderado;918871.09;0.07;0.11;0.34;0.08;0.01;0.06;3745.56;2024-02-22;2035-11-18;S
1762;Luiz Fernando Gomes;28;M;73.6.713.873-19;SP;Ferreira da Mata;Sudeste;14.1;Arrojado;2566890.35;0.05;0.28;0.04;0.18;0.18;0.09;6880.85;2023-12-12;2032-10-16;N
1763;Nicole Duarte;59;N;76.2.182.247-32;SP;Peixoto;cntro-oeste;9.9;Conservador;114263.88;0.59;0.17;0.31;0.01;0.03;0.2;792.83;2024-11-26;2036-11-12;Atv
1764;Antônio da Costa;47;;25.7.852.352-50;RJ;Silveira Alegre;Sudeste;6.6;Moderado;595228.17;0.2;0.22;0.18;0.1;0.09;0.18;4227.86;2011-03-13;2022-07-23;S
1765;Murilo Pinto;51;F;21.8.195.171-36;RJ;Novaes;Sudeste;13.1;Arrojado;2701971.95;0.23;0.26;0.1;0.11;0.4;0.04;21747.94;2016-05-04;2017-07-14;S
1766;Melissa Novaes;74;Outro;25.5.035.332-32;PR;Pereira;Sul;13.0;Moderado;577722.91;0.13;0.08;0.35;0.02;0.16;0.13;2600.74;2013-12-01;2026-01-21;N
1767;Joana da Luz;69;N;05.6.825.832-05;PR;Lopes do Galho;sudets;11.4;Moderado;758486.24;0.14;0.24;0.12;0.06;0.12;0.15;6107.79;2012-10-30;2012-07-24;
1768;Daniela Castro;44;Outro;44.9.810.632-61;SP;Santos;Sudeste;12.1;Conservador;66620.48;0.26;0.35;0.31;0.09;0.12;0.4;651.7;2013-05-02;2022-11-10;Não
1769;Maria Julia Novaes;46;Outro;35.0.697.820-96;SC;Vieira da Serra;Sul;2.1;Arrojado;1244085.67;0.25;0.16;0.35;0.23;0.06;0.16;3248.25;2012-08-26;2026-02-25;S
1770;Bryan Carvalho;67;Outro;95.4.761.680-36;RJ;Pinto;Sudeste;12.3;Conservador;175095.62;0.07;0.09;0.06;0.06;0.1;0.47;1184.79;2016-02-15;2016-10-07;Sim
1771;Stella da Costa;31;F;60.5.743.211-87;SC;Viana;Sul;0.3;Conservador;62761.32;0.68;0.35;0.13;0.1;0.05;0.02;529.13;2010-11-01;2015-01-22;S
1772;Isis Araújo;56;M;36.4.176.592-75;SP;Ramos;Sudeste;12.6;Moderado;695559.86;0.23;0.05;0.03;0.07;0.12;0.14;6915.86;2011-12-24;2025-08-23;Sim
1773;Stephany Moraes;31;N;09.6.439.453-75;SP;Duarte;Sudeste;12.4;Arrojado;3723661.25;0.19;0.02;0.23;0.01;0.35;0.16;7852.22;2021-06-07;2022-12-31;
1774;Heitor da Mota;29;Outro;88.8.804.970-30;MG;Nascimento;Sudeste;5.4;Conservador;12705.46;0.67;0.42;0.17;0.03;0.18;0.23;43.61;2021-09-27;2029-03-06;
1775;Rafael Barros;79;Outro;11.9.353.910-20;SP;Cardoso Grande;Sudeste;13.4;Moderado;458162.81;0.29;0.16;0.29;0.02;0.06;0.02;3257.08;2023-09-30;2033-07-29;
1776;Pedro Miguel Cavalcanti;51;M;43.9.429.008-23;SP;Ramos;Sudeste;7.6;Arrojado;4568048.36;0.23;0.41;0.25;0.27;0.14;0.1;39557.51;2021-04-24;2032-05-07;N
1777;Calebe da Conceição;27;M;58.8.694.853-82;MG;Ferreira da Serra;Sudeste;7.2;Moderado;818930.71;0.2;0.11;0.17;0.02;0.11;0.14;3042.19;2020-10-10;2031-01-28;Sim
1778;Luiz Felipe Moreira;42;M;70.0.048.541-87;MG;Novaes;Sudeste;0.9;Arrojado;1698777.8;0.06;0.43;0.14;0.26;0.37;0.2;4374.65;2012-03-20;2014-03-17;
1779;Vitória Aragão;35;M;29.8.701.093-14;RS;Cardoso do Amparo;Sul;8.6;Moderado;605069.1;0.03;0.23;0.27;0.02;0.07;0.17;1917.38;2012-05-08;2020-03-05;S
1780;Emanuel Peixoto;77;N;12.1.669.481-89;MG;Lopes dos Dourados;Sudeste;10.6;Moderado;286297.5;0.24;0.04;0.34;0.05;0.05;0.02;1944.33;2021-04-13;2028-09-11;Não
1781;Diego Jesus;64;F;68.4.143.446-31;MA;da Luz;Nordeste;5.9;Consrvador;33774.7;0.15;0.01;0.18;0.06;0.08;0.51;193.11;2024-05-24;2029-08-19;Atv
1782;Marina Azevedo;80;Outro;28.1.683.625-86;AM;Mendes;Norte;0.2;Moderado;411071.23;0.18;0.39;0.2;0.1;0.15;0.01;3223.19;2021-11-11;2019-09-21;
1783;Mariana Viana;74;M;55.5.184.955-44;CE;da Cruz;Nordeste;11.1;Arrrojado;5414150.82;0.16;0.08;0.02;0.44;0.27;0.22;50034.24;2016-07-15;2029-02-07;
1784;Sra. Ana Vitória da Mota;22;N;26.5.134.204-15;SP;Teixeira;Sudeste;2.6;Moderado;312448.74;0.03;0.22;0.06;0.08;0.1;0.04;1961.53;2019-07-08;2019-01-30;Atv
1785;Maitê da Costa;25;M;31.4.644.214-04;MG;Moreira;Sudeste;0.9;Conservador;197520.02;0.17;0.38;0.35;0.01;0.07;0.15;613.88;2011-01-12;2012-03-22;Sim
1786;Antônio Martins;47;N;97.9.987.256-13;SP;das Neves;Sudeste;14.1;Arrojado;1250079.98;0.25;0.55;0.06;0.05;0.19;0.07;3769.1;2012-08-04;2013-07-04;Atv
1787;Dra. Ana Fogaça;19;M;71.1.947.505-32;MG;Rocha do Oeste;Sudeste;6.7;Conservador;13664.04;0.24;0.28;0.31;0.06;0.08;0.43;71.37;2012-01-22;2016-08-31;Atv
1788;Dr. Lucas Gabriel Sales;31;;14.3.316.166-49;MG;Silva das Flores;Sudeste;14.0;Conservador;176987.48;0.55;0.32;0.0;0.03;0.03;0.24;1380.47;2012-03-15;2017-03-17;Não
1789;Davi da Paz;52;N;23.9.037.155-81;RS;Novaes do Campo;Sul;5.0;Arrojado;3766564.28;0.26;0.02;0.05;0.24;0.21;0.12;9580.4;2013-12-03;2016-02-11;N
1790;Gabriela da Cunha;47;;75.0.805.711-28;ES;Rodrigues;Sudeste;5.6;Moderado;304182.06;0.12;0.34;0.14;0.05;0.14;0.04;2021.61;2020-07-26;2024-12-03;S
1791;Lara Fogaça;79;M;44.8.671.188-26;MA;Cavalcanti das Flores;Nordeste;14.1;Arrojado;3761280.22;0.01;0.29;0.1;0.2;0.1;0.03;20809.22;2018-01-05;2022-05-02;N
1792;Miguel Moraes;59;M;88.1.567.541-82;SP;Campos dos Dourados;Sudeste;5.6;Moderado;773477.99;0.19;0.18;0.12;0.04;0.19;0.06;2323.08;2017-12-10;2022-12-09;Não
1793;Luiz Gustavo Fernandes;39;F;00.1.731.412-77;SC;Gonçalves do Galho;Sul;13.4;Arrojado;4167085.71;0.2;0.38;0.01;0.18;0.31;0.12;29734.18;2013-06-26;2020-02-19;S
1794;Alice Correia;49;N;48.5.652.642-11;RJ;Martins;Sudeste;9.7;Conservador;128024.58;0.4;0.15;0.28;0.03;0.07;0.28;897.69;2016-08-18;2023-09-05;Sim
1795;João Gabriel Farias;24;Outro;87.6.096.737-49;RS;da Rosa;Sul;6.9;Conservador;101551.91;0.09;0.07;0.02;0.01;0.08;0.08;508.56;2017-12-11;2021-03-06;
1796;Dr. Danilo Lopes;42;M;58.8.445.236-55;SP;Alves;cntro-oeste;0.0;Conservador;194874.27;0.51;0.29;0.4;0.02;0.04;0.17;1525.15;2021-10-25;2022-06-23;Atv
1797;Srta. Raquel Melo;24;Outro;17.5.196.792-17;SP;Rezende;Sudeste;0.9;Arrojado;1245276.4;0.01;0.1;0.22;0.15;0.16;0.18;10355.48;2016-01-22;2019-01-03;Não
1798;Sr. Matheus Campos;27;;74.9.958.936-60;MT;Gomes do Oeste;cntro-oeste;11.9;Conservador;17042.4;0.17;0.1;0.06;0.0;0.15;0.35;40.25;2020-04-17;2030-03-26;Não
1799;Calebe Freitas;20;Outro;29.2.383.522-08;RJ;Peixoto;Sudeste;11.4;Moderado;226382.68;0.17;0.41;0.3;0.08;0.13;0.09;1387.15;2019-08-11;2021-12-25;Não
1800;Gabrielly Lopes;28;N;16.5.542.793-85;SP;da Paz;Sudeste;3.8;Moderado;836526.03;0.24;0.1;0.07;0.03;0.14;0.08;1904.89;2022-03-30;2024-06-05;
1801;Luna Barbosa;60;Outro;44.1.904.377-60;SP;Peixoto do Campo;Sudeste;10.0;Conservador;25032.62;0.62;0.03;0.15;0.08;0.15;0.34;64.66;2011-06-26;2014-07-19;N
1802;Bárbara Martins;73;M;19.9.065.632-30;AM;Duarte Verde;Norte;10.0;Conservador;66699.67;0.13;0.3;0.06;0.08;0.15;0.19;545.13;2012-10-01;2011-03-30;S
1803;Anthony Almeida;26;;25.3.841.875-57;AL;Gomes de Costela;Nordeste;8.7;Conservador;16310.33;0.34;0.07;0.24;0.02;0.09;0.17;85.52;2011-01-01;2017-04-04;Não
1804;Alícia Teixeira;49;;83.3.408.337-88;SC;Mendes;Sul;7.8;Moderado;524171.53;0.2;0.27;0.35;0.09;0.17;0.03;4665.6;2024-12-15;2029-12-18;Sim
1805;Bernardo Ribeiro;49;Outro;09.3.604.709-70;RJ;Peixoto;Sudeste;5.5;Moderado;866562.95;0.17;0.17;0.16;0.06;0.0;0.17;4061.76;2021-08-10;2021-01-31;Não
1806;Guilherme Lopes;50;;49.5.427.629-25;SP;Nunes de Minas;sudets;2.6;Conservador;53708.04;0.48;0.19;0.18;0.02;0.17;0.11;169.24;2022-12-11;2031-10-24;
1807;Dr. Paulo Barros;76;N;18.0.980.988-69;SP;Jesus dos Dourados;Sudeste;14.9;Moderado;784770.05;0.22;0.05;0.1;0.06;0.03;0.08;6774.2;2020-02-08;2033-07-20;
1808;Ana Vitória Moura;63;N;22.2.155.325-05;SC;Araújo;sudets;5.8;Arrojado;2592955.51;0.04;0.18;0.33;0.07;0.14;0.05;10010.25;2019-01-12;2021-10-04;
1809;André Cunha;43;F;49.5.133.966-81;SP;Martins;Sudeste;12.2;Arrojado;2688371.7;0.26;0.54;0.1;0.04;0.28;0.11;26640.45;2014-06-13;2015-09-17;Atv
1810;Dra. Larissa das Neves;27;F;91.9.184.655-25;PR;Carvalho;Sul;7.7;Moderado;458965.78;0.04;0.16;0.12;0.1;0.01;0.11;1697.06;2025-04-17;2028-01-14;N
1811;Sra. Maria Alice Almeida;22;;66.9.760.223-68;RO;Ferreira;Norte;9.7;Arrojado;7255542.32;0.26;0.54;0.03;0.15;0.35;0.07;35445.73;2013-11-21;2027-07-10;Atv
1812;Carlos Eduardo Barros;27;N;31.7.774.422-06;SP;Cardoso Paulista;Sudeste;3.8;Arrojado;8136741.4;0.1;0.17;0.18;0.0;0.11;0.02;26368.13;2023-12-29;2037-05-02;N
1813;Dra. Vitória Nascimento;24;N;51.0.295.838-03;SP;da Cunha Grande;Sudeste;12.0;Conservador;193445.47;0.08;0.24;0.19;0.1;0.02;0.36;1278.81;2016-03-29;2021-03-08;Não
1814;Ana Vitória Costela;62;N;19.1.633.547-05;SP;da Conceição Verde;Sudeste;3.0;Conservador;95317.08;0.02;0.29;0.13;0.1;0.06;0.16;703.12;2020-07-25;2026-11-25;Sim
1815;Maysa Porto;26;;94.5.802.845-00;MG;Silveira;Sudeste;14.5;Conservador;49378.51;0.45;0.36;0.13;0.01;0.16;0.25;371.06;2025-02-06;2022-07-06;Atv
1816;Murilo Rocha;44;Outro;13.3.861.367-70;RJ;Freitas de Martins;Sudeste;9.1;Arrojado;9820928.76;0.23;0.31;0.03;0.3;0.15;0.13;28031.16;2019-08-13;2026-02-14;
1817;Sra. Clarice Carvalho;48;M;69.5.312.178-58;MG;Gonçalves de Minas;Sudeste;3.6;Conservador;86439.95;0.01;0.09;0.27;0.05;0.13;0.14;497.63;2023-10-14;2026-05-11;S
1818;Elisa da Rocha;59;N;78.7.586.474-73;RS;Cardoso;Sul;6.5;Arrrojado;4490829.36;0.23;0.36;0.18;0.06;0.02;0.03;30999.55;2016-08-23;2017-10-30;Sim
1819;Enrico Alves;75;Outro;03.9.726.754-10;SP;Rezende;Sudeste;6.5;Conservador;127999.25;0.24;0.18;0.13;0.08;0.05;0.44;558.04;2019-01-20;2024-01-10;
1820;Caroline Rodrigues;50;;23.1.329.967-85;SP;Mendes;Sudeste;11.0;Conservador;116792.5;0.06;0.37;0.3;0.06;0.08;0.06;437.33;2024-07-25;2031-09-11;Não
1821;Sophie Souza;69;;22.5.437.636-51;RJ;Lima dos Dourados;Sudeste;6.1;Conservador;186761.86;0.38;0.15;0.23;0.09;0.09;0.34;1138.87;2014-03-10;2025-05-23;
1822;Luiz Fernando Cavalcanti;60;;89.5.829.486-80;SP;das Neves;Sudeste;2.9;Moderado;849912.36;0.29;0.34;0.39;0.03;0.15;0.09;3531.18;2021-10-14;2029-10-17;N
1823;Lavínia Silva;63;M;42.1.544.096-36;SP;Nunes;Sudeste;9.2;Arrojado;5155457.49;0.05;0.42;0.11;0.18;0.08;0.07;47940.51;2016-10-28;2018-06-17;Atv
1824;Guilherme Pereira;76;N;66.3.077.997-57;RJ;Lima;Sudeste;7.3;Conservador;110498.92;0.67;0.01;0.01;0.08;0.03;0.25;831.6;2013-11-01;2014-01-01;S
1825;Melissa Cavalcanti;20;Outro;11.7.082.922-84;SP;Rezende;Sudeste;12.0;Consrvador;79650.92;0.46;0.39;0.04;0.09;0.0;0.38;304.88;2025-06-08;2034-04-25;
1826;Vinicius Correia;21;Outro;55.2.378.390-02;SP;Aragão;Sudeste;13.5;Arrojado;2895473.77;0.01;0.41;0.02;0.31;0.04;0.04;24993.0;2025-07-18;2035-04-08;Atv
1827;Gabriel Araújo;74;N;51.9.034.830-00;SP;Souza de Porto;Sudeste;14.2;Moderado;761797.61;0.09;0.22;0.11;0.08;0.05;0.08;6257.96;2018-06-24;2030-09-20;S
1828;Cauã Vieira;77;M;77.3.343.071-27;RJ;Moraes;Sudeste;5.5;Conservador;85025.57;0.03;0.32;0.26;0.07;0.16;0.33;676.31;2016-08-16;2021-10-20;S
1829;Davi Lucas Novaes;60;;11.0.802.388-67;RJ;Silva Alegre;Sudeste;3.3;Conservador;125485.14;0.37;0.15;0.01;0.04;0.04;0.05;781.1;2017-12-24;2026-02-21;
1830;Emanuelly Moura;59;F;54.7.286.399-67;SP;Barros;Sudeste;5.4;Moderado;927867.48;0.23;0.34;0.32;0.04;0.18;0.03;4153.94;2011-07-18;2012-09-12;Atv
1831;Sabrina Pereira;30;;57.2.869.395-48;PR;Gonçalves;Sul;4.8;Consrvador;47076.81;0.49;0.06;0.09;0.05;0.07;0.48;322.84;2021-09-03;2034-11-21;
1832;Camila Freitas;37;;66.8.992.385-19;SP;Silveira de Pinto;Sudeste;14.2;Conservador;5887.16;0.68;0.1;0.42;0.02;0.09;0.27;25.69;2013-11-11;2014-10-06;
1833;Ana Beatriz Farias;56;F;07.4.051.870-48;RJ;das Neves;Sudeste;4.7;Conservador;15611.85;0.48;0.25;0.38;0.07;0.16;0.06;127.87;2012-06-30;2024-07-27;N
1834;Arthur Fogaça;35;M;03.7.281.029-20;AL;Campos;Nordeste;8.6;Arrojado;5068577.91;0.1;0.08;0.31;0.3;0.25;0.12;11193.6;2012-08-06;2017-01-02;
1835;Guilherme das Neves;68;F;25.1.766.689-04;RJ;Novaes das Flores;Sudeste;6.4;Moderado;461385.62;0.11;0.06;0.09;0.01;0.01;0.19;4344.26;2019-09-10;2024-02-29;Sim
1836;Thomas Fogaça;55;F;95.9.099.441-50;MG;da Rocha de da Cunha;Sudeste;14.2;Moderado;534314.58;0.03;0.12;0.23;0.07;0.11;0.04;5180.53;2012-05-12;2019-12-12;Sim
1837;João Felipe Gomes;49;N;69.5.577.051-91;SC;Almeida do Campo;Sul;4.4;Moderado;542075.01;0.06;0.22;0.28;0.08;0.07;0.09;3287.37;2024-01-03;2035-12-02;S
1838;Pietra Rocha;18;Outro;26.4.697.950-99;RJ;Duarte da Serra;Sudeste;0.1;Conservador;79866.05;0.42;0.17;0.11;0.03;0.02;0.39;553.47;2013-10-15;2020-12-11;N
1839;Ana Clara da Cunha;18;F;09.2.252.123-99;RS;Melo;noredeste;10.7;Moderado;871409.52;0.21;0.09;0.28;0.08;0.04;0.13;2455.36;2016-01-01;2018-12-01;S
1840;André Ribeiro;55;N;15.1.295.458-69;RJ;Melo do Sul;Sudeste;10.8;Arrojado;3535366.54;0.21;0.59;0.34;0.36;0.15;0.08;32153.8;2018-05-20;2024-09-10;S
1841;Breno da Cunha;78;Outro;95.2.287.512-03;RJ;Moraes;Sudeste;9.2;Conservador;179615.67;0.69;0.2;0.26;0.06;0.13;0.11;1440.26;2013-08-29;2023-02-07;Não
1842;Agatha Rodrigues;24;M;50.4.596.197-72;TO;Ribeiro;Norte;3.1;Conservador;99811.38;0.21;0.1;0.03;0.01;0.18;0.29;878.83;2018-09-13;2031-02-01;
1843;Anthony Gonçalves;70;M;82.8.654.907-42;GO;Souza;Centro-Oeste;1.3;Moderado;693606.06;0.11;0.1;0.27;0.03;0.12;0.1;5360.66;2012-07-01;2011-01-26;S
1844;Vitor Gabriel da Conceição;42;M;61.6.941.351-44;RJ;Castro;Sudeste;7.0;Arrojado;4359386.41;0.04;0.07;0.02;0.08;0.15;0.2;8796.45;2019-03-14;2028-11-08;Atv
1845;Sra. Lavínia Rodrigues;74;F;69.1.569.490-06;SP;Viana Paulista;Sudeste;6.9;Arrojado;2844817.08;0.25;0.47;0.14;0.33;0.22;0.06;7091.3;2015-10-27;2024-09-21;Não
1846;Eloah Moreira;55;M;57.3.494.385-16;SP;Alves de Moraes;cntro-oeste;13.0;Moderado;539773.89;0.01;0.09;0.33;0.07;0.01;0.03;2657.59;2021-12-04;2034-10-20;N
1847;Sra. Manuela Rocha;58;M;13.3.795.233-80;AL;Fogaça;Nordeste;7.9;Moderado;653670.92;0.15;0.24;0.03;0.07;0.15;0.14;5860.59;2015-10-06;2018-01-08;Sim
1848;Sabrina Aragão;59;M;81.3.220.822-60;SP;Oliveira;Sudeste;3.6;Arrojado;9147148.62;0.0;0.46;0.04;0.2;0.19;0.09;72861.01;2022-04-22;2032-11-30;Atv
1849;Rafael da Conceição;60;Outro;99.0.028.422-44;GO;Sales do Sul;Centro-Oeste;5.3;Arrojado;3153003.94;0.1;0.31;0.35;0.22;0.17;0.12;9116.2;2025-03-16;2025-09-13;Não
1850;Sarah Pinto;71;Outro;79.2.517.333-50;SP;da Rocha de Minas;Sudeste;4.1;Consrvador;108295.85;0.55;0.39;0.34;0.08;0.05;0.41;439.63;2014-10-18;2019-07-20;Sim
1851;Maysa Cavalcanti;42;N;00.6.208.212-48;ES;Viana dos Dourados;Sudeste;8.3;Conservador;152251.66;0.03;0.13;0.06;0.1;0.14;0.31;1521.65;2013-12-08;2022-09-21;Sim
1852;Camila Ferreira;24;F;44.9.689.509-93;SP;Melo das Flores;Sudeste;10.4;Moderado;546166.16;0.22;0.27;0.09;0.02;0.12;0.13;4975.07;2025-07-17;2023-02-23;Sim
1853;Emilly Lima;75;M;47.4.421.756-78;SP;Barbosa;Sudeste;6.6;Arrojado;3567715.07;0.28;0.15;0.11;0.36;0.23;0.19;17176.43;2020-08-29;2030-11-04;
1854;Pietra Mendes;63;;88.6.465.089-00;SP;Pinto;Sudeste;1.0;Moderado;850647.12;0.1;0.12;0.12;0.07;0.07;0.17;3691.18;2020-06-30;2027-05-11;Não
1855;Maria Fernanda Monteiro;49;N;27.1.542.241-50;SP;Correia do Sul;sudets;7.5;Moderado;942747.25;0.09;0.38;0.04;0.08;0.14;0.02;3851.18;2024-03-03;2028-10-20;N
1856;Bianca Rezende;56;N;53.7.006.323-04;SP;Silveira;Sudeste;13.0;Conservador;143599.07;0.6;0.11;0.04;0.03;0.03;0.34;810.26;2019-02-16;2018-04-17;Sim
1857;Maria Eduarda da Cruz;77;;26.3.218.945-40;RJ;Rodrigues da Mata;Sudeste;7.9;Arrojado;5999795.11;0.15;0.14;0.15;0.04;0.0;0.09;58445.82;2015-07-27;2025-08-11;
1858;André Ramos;67;M;64.3.395.534-76;PI;da Rosa;Nordeste;2.7;Arrojado;6075293.71;0.22;0.45;0.04;0.05;0.04;0.1;17987.97;2011-09-27;2024-01-11;Não
1859;Ana Vitória Barros;59;M;73.1.633.243-39;SP;Lima de Almeida;Sudeste;2.2;Arrojado;1889119.35;0.16;0.01;0.02;0.32;0.2;0.03;15493.43;2015-06-15;2015-11-23;Atv
1860;Sr. Benjamin Fernandes;69;;96.9.102.419-59;SP;Monteiro;Sudeste;2.0;Moderado;811921.24;0.05;0.2;0.34;0.07;0.18;0.05;7539.27;2017-12-16;2021-06-06;Atv
1861;Yuri Santos;77;;77.8.951.665-57;MA;Carvalho;Nordeste;5.3;Conservador;199282.04;0.2;0.07;0.01;0.04;0.12;0.31;1699.66;2025-08-03;2037-06-08;Sim
1862;Danilo da Paz;23;M;00.3.668.574-79;BA;Cardoso da Mata;Nordeste;3.3;Conservador;11475.55;0.19;0.3;0.19;0.04;0.02;0.49;58.66;2022-10-09;2030-02-10;S
1863;Lucas Moraes;77;F;12.9.182.363-81;SP;Nogueira;Sudeste;13.6;Arrojado;3130976.48;0.08;0.58;0.33;0.04;0.28;0.16;18859.0;2014-05-12;2022-10-18;Sim
1864;Ana Luiza Ferreira;68;N;48.2.522.925-50;CE;Lima da Serra;Nordeste;5.7;Conservador;19580.86;0.42;0.01;0.35;0.1;0.14;0.26;75.58;2017-10-29;2018-02-07;N
1865;Nicole Martins;77;Outro;23.7.246.676-39;SP;da Paz;Sudeste;12.6;Arrojado;7051625.68;0.15;0.05;0.24;0.12;0.14;0.04;25741.4;2020-03-25;2027-07-18;
1866;Kaique Vieira;34;F;54.9.780.643-09;PR;Jesus;Sul;4.4;Moderado;511872.45;0.17;0.26;0.12;0.04;0.17;0.14;4122.89;2014-11-22;2015-08-03;N
1867;Heitor Rezende;74;;95.2.115.424-10;RJ;Nascimento;Sudeste;6.4;Arrojado;9342527.77;0.01;0.14;0.25;0.17;0.16;0.11;27867.74;2015-10-30;2024-01-29;Não
1868;Ana Luiza Cunha;59;F;64.5.487.597-00;SP;Lopes de Santos;Sudeste;7.7;Moderado;370941.08;0.19;0.32;0.28;0.04;0.11;0.12;1746.1;2023-12-13;2031-12-15;Atv
1869;Sra. Letícia Moraes;34;;78.5.078.672-60;RJ;Rezende das Pedras;Sudeste;5.8;Moderado;306388.64;0.22;0.25;0.26;0.01;0.15;0.18;1023.53;2022-04-18;2032-09-23;Atv
1870;Alice Araújo;75;F;46.7.199.927-75;PR;Carvalho Grande;Sul;1.6;Moderado;623951.79;0.16;0.18;0.27;0.09;0.12;0.08;6010.85;2017-08-14;2030-11-09;
1871;Yuri Farias;41;F;20.9.361.301-80;SP;Costela da Prata;Sudeste;1.1;Conservador;175524.48;0.51;0.25;0.32;0.09;0.13;0.36;1427.19;2021-02-07;2031-09-23;Sim
1872;Benjamin Novaes;32;F;89.4.011.713-19;SP;Nunes;Sudeste;4.9;Conservador;124733.86;0.34;0.33;0.26;0.01;0.01;0.36;1200.4;2020-04-05;2028-09-05;
1873;Lucas Gabriel Silveira;68;F;75.9.274.601-86;RO;Barros de Cardoso;Norte;7.1;Conservador;124202.65;0.07;0.33;0.24;0.06;0.1;0.13;1213.31;2022-01-14;2024-02-17;Atv
1874;Pietro Cavalcanti;52;M;61.0.853.700-03;SP;Castro da Mata;Sudeste;10.1;Arrojado;8334043.13;0.14;0.36;0.18;0.03;0.09;0.01;68838.93;2011-07-27;2019-11-05;Sim
1875;Olivia Melo;66;;16.9.349.106-05;RJ;Costa;Sudeste;4.8;Conservador;150308.69;0.09;0.28;0.22;0.02;0.2;0.06;1316.55;2020-04-04;2020-10-13;Sim
1876;Nicole Silva;42;Outro;29.5.861.672-08;MT;da Rocha;Centro-Oeste;12.5;Conservador;8893.56;0.69;0.12;0.03;0.08;0.16;0.14;57.53;2023-03-28;2026-05-14;Atv
1877;Matheus Sales;79;F;54.8.057.595-34;SP;das Neves;Sudeste;13.9;Conservador;162735.84;0.18;0.33;0.16;0.03;0.19;0.15;529.45;2019-06-03;2021-01-08;
1878;Brenda Jesus;27;M;20.6.139.203-25;SP;Almeida do Amparo;Sudeste;7.5;Moderado;720678.62;0.04;0.39;0.07;0.01;0.09;0.04;4311.03;2022-02-18;2024-08-29;Não
1879;Srta. Ana Sophia Campos;20;;66.6.762.960-80;SP;da Costa;Sudeste;2.9;Arrojado;8072612.47;0.14;0.53;0.07;0.3;0.22;0.06;20135.1;2021-04-01;2027-09-08;Não
1880;Luiz Henrique Castro;71;Outro;84.4.657.713-55;MG;da Rocha;Sudeste;14.8;Moderado;956377.89;0.09;0.03;0.39;0.0;0.16;0.12;4191.27;2020-11-28;2033-12-27;S
